Date,Platform,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
2024-09-21,Google Ads,Campaign_17,8139,399,248.05,66,4942.95
2024-10-04,Meta Ads,Campaign_14,8102,378,240.66,37,1765.23
2024-11-24,Google Ads,Campaign_5,8155,300,278.18,45,3165.71
2024-03-12,Meta Ads,Campaign_13,8014,176,144.15,20,1178.53
2024-10-05,Google Ads,Campaign_17,7977,240,599.68,25,2666.43
2024-03-20,Meta Ads,Campaign_2,8044,362,252.85,26,1761.86
2024-05-16,Google Ads,Campaign_29,8002,239,450.95,30,3482.83
2024-01-09,Google Ads,Campaign_10,8087,246,579.9,36,847.68
2024-01-23,Google Ads,Campaign_20,7781,226,237.07,26,983.77
2024-07-06,Google Ads,Campaign_16,7910,197,368.84,31,2192.08
2024-09-11,Meta Ads,Campaign_18,8091,406,672.49,33,1767.21
2024-10-04,Google Ads,Campaign_15,8056,299,654.71,32,1811.32
2024-10-24,Google Ads,Campaign_14,8229,330,312.98,45,962.98
2024-04-14,Meta Ads,Campaign_4,7927,267,641.58,38,1680.16
2024-03-13,Meta Ads,Campaign_1,8042,258,389.11,45,4226.72
2024-12-06,Google Ads,Campaign_19,8044,479,335.99,76,5974.99
2024-04-02,Google Ads,Campaign_29,7938,301,704.56,51,3223.36
2024-01-09,Meta Ads,Campaign_25,7934,228,187.18,11,496.07
2024-09-09,Google Ads,Campaign_5,7978,257,379.14,13,1105.84
2024-09-30,Meta Ads,Campaign_3,7949,325,729.84,38,3857.11
2024-10-11,Meta Ads,Campaign_6,8058,193,213.76,26,1780.49
2024-11-10,Google Ads,Campaign_24,8004,281,219.25,21,1067.47
2024-07-19,Meta Ads,Campaign_7,7813,396,490.85,15,842.21
2024-03-08,Meta Ads,Campaign_24,7905,287,641.64,46,922.48
2024-02-19,Google Ads,Campaign_1,7786,457,967.78,44,1435.44
2024-03-15,Google Ads,Campaign_18,8006,385,470.46,67,7270.11
2024-01-09,Google Ads,Campaign_14,7849,309,226.17,52,4317.81
2024-02-11,Meta Ads,Campaign_9,7949,386,308.53,16,247.9
2024-11-28,Google Ads,Campaign_24,8023,376,311.52,49,3955.77
2024-11-20,Meta Ads,Campaign_1,7901,355,815.27,38,2610.33
2024-01-17,Meta Ads,Campaign_29,7963,163,317.42,27,2812.96
2024-08-16,Google Ads,Campaign_20,8023,434,224.3,55,4653.95
2024-02-12,Meta Ads,Campaign_16,7862,429,271.18,43,2745.47
2024-03-26,Meta Ads,Campaign_12,8029,414,373.11,53,6353.68
2024-09-28,Google Ads,Campaign_16,7997,398,450.02,52,2895.49
2024-10-17,Meta Ads,Campaign_24,8065,187,95.72,15,1022.71
2024-10-28,Meta Ads,Campaign_12,8038,179,242.94,10,494.74
2024-11-15,Google Ads,Campaign_13,8060,169,167.16,24,2559.67
2024-02-04,Google Ads,Campaign_29,8094,163,76.82,12,494.3
2024-01-12,Google Ads,Campaign_3,7887,388,525.15,42,4297.94
2024-10-06,Google Ads,Campaign_18,8104,399,775.76,36,3409.8
2024-04-14,Meta Ads,Campaign_27,8125,274,650.16,11,1207.13
2024-11-26,Google Ads,Campaign_3,7911,317,562.25,55,1948.23
2024-02-28,Meta Ads,Campaign_9,7964,164,370.48,23,2093.72
2024-07-16,Meta Ads,Campaign_17,7990,460,484.83,41,3558.48
2024-07-24,Meta Ads,Campaign_5,8030,203,400.27,14,583.78
2024-02-21,Meta Ads,Campaign_11,8068,303,360.09,41,2533.62
2024-03-25,Google Ads,Campaign_12,8057,327,732.42,43,2891.22
2024-03-26,Google Ads,Campaign_1,8251,385,785.91,58,4204.29
2024-02-05,Google Ads,Campaign_28,7894,199,282.52,24,1905.84
2024-09-08,Google Ads,Campaign_7,8037,188,256.2,11,185.52
2024-01-15,Google Ads,Campaign_9,8110,248,309.12,38,2501.15
2024-05-18,Google Ads,Campaign_29,8063,294,402.76,14,1307.62
2024-03-07,Meta Ads,Campaign_8,7980,225,332.65,39,4284.49
2024-06-27,Meta Ads,Campaign_25,7991,251,437.94,34,3615.51
2024-01-31,Meta Ads,Campaign_25,8098,262,507.18,37,1706.33
2024-01-25,Google Ads,Campaign_15,7979,447,432.31,18,1957.09
2024-09-17,Meta Ads,Campaign_30,7942,474,419.11,59,4580.54
2024-09-17,Google Ads,Campaign_4,7831,451,1071.03,19,2091.21
2024-01-17,Meta Ads,Campaign_19,7975,371,289.6,50,5823.46
2024-02-23,Google Ads,Campaign_7,7949,220,242.96,20,1043.09
2024-03-03,Google Ads,Campaign_29,7881,179,99.11,21,2339.02
2024-12-12,Meta Ads,Campaign_26,8038,206,365.21,18,701.13
2024-07-31,Meta Ads,Campaign_28,7921,456,290.22,36,3547.01
2024-03-22,Google Ads,Campaign_9,8031,220,130.67,20,1579.03
2024-06-20,Meta Ads,Campaign_12,8058,211,510.72,10,1061.5
2024-08-25,Meta Ads,Campaign_25,7947,264,291.35,17,508.41
2024-01-28,Meta Ads,Campaign_24,8151,257,104.61,35,3893.39
2024-03-10,Meta Ads,Campaign_7,7994,399,283.09,17,1391.88
2024-05-12,Google Ads,Campaign_14,8209,187,271.39,26,2282.01
2024-08-24,Google Ads,Campaign_18,7839,262,432.87,16,1914.65
2024-11-20,Google Ads,Campaign_13,7863,450,401.7,57,1266.12
2024-11-07,Google Ads,Campaign_15,8159,400,285.37,38,3568.87
2024-11-04,Google Ads,Campaign_20,7807,344,332.66,50,5964.88
2024-10-30,Google Ads,Campaign_27,8076,424,748.15,33,1478.11
2024-07-31,Meta Ads,Campaign_22,8013,423,375.93,74,4482.47
2024-05-19,Meta Ads,Campaign_21,7944,214,367.77,15,858.38
2024-05-11,Google Ads,Campaign_29,7829,425,741.87,27,629.19
2024-06-17,Google Ads,Campaign_2,8130,360,773.4,27,1636.24
2024-07-30,Meta Ads,Campaign_17,7934,177,269.39,25,437.56
2024-01-28,Meta Ads,Campaign_7,7836,210,496.42,35,3012.4
2024-11-26,Google Ads,Campaign_18,8051,321,344.87,41,814.1
2024-06-02,Google Ads,Campaign_10,7991,401,809.26,66,2223.53
2024-01-03,Google Ads,Campaign_14,7935,197,399.0,17,1979.68
2024-08-25,Meta Ads,Campaign_5,7894,303,308.27,25,810.75
2024-06-29,Google Ads,Campaign_20,7921,234,115.09,11,429.13
2024-09-13,Meta Ads,Campaign_9,8107,209,350.45,8,576.91
2024-07-05,Meta Ads,Campaign_20,8029,465,347.25,39,2399.4
2024-11-17,Google Ads,Campaign_23,8064,195,233.04,24,2833.6
2024-11-30,Google Ads,Campaign_12,8019,189,90.65,20,531.6
2024-03-22,Google Ads,Campaign_24,7765,239,308.85,30,1384.09
2024-02-24,Google Ads,Campaign_29,7995,309,264.06,46,3003.35
2024-12-23,Meta Ads,Campaign_2,7927,460,574.76,40,1388.87
2024-01-12,Meta Ads,Campaign_23,7904,290,653.99,25,1862.58
2024-08-07,Google Ads,Campaign_18,8087,304,444.73,26,1104.84
2024-12-02,Google Ads,Campaign_16,8079,464,672.28,60,4074.13
2024-11-03,Meta Ads,Campaign_8,8140,260,584.95,15,389.47
2024-09-23,Meta Ads,Campaign_4,7916,385,888.97,52,1191.49
2024-08-18,Meta Ads,Campaign_17,8071,311,310.75,20,1584.65
2024-11-23,Google Ads,Campaign_20,7965,397,821.91,32,3113.17
2024-01-12,Google Ads,Campaign_12,7982,180,399.65,21,1459.14
2024-07-18,Google Ads,Campaign_4,8201,194,201.16,31,2906.75
2024-07-03,Meta Ads,Campaign_13,7931,185,216.92,26,1575.35
2024-09-17,Meta Ads,Campaign_16,8084,263,452.37,40,1274.45
2024-11-17,Meta Ads,Campaign_4,7968,399,291.86,48,2753.34
2024-09-09,Google Ads,Campaign_21,8090,457,681.62,75,7795.39
2024-08-17,Google Ads,Campaign_25,7991,277,562.14,12,1248.37
2024-12-09,Meta Ads,Campaign_1,8035,406,983.92,61,4126.31
2024-02-06,Google Ads,Campaign_14,8085,252,539.33,16,1576.78
2024-12-10,Meta Ads,Campaign_9,7877,329,420.06,54,5167.28
2024-11-07,Google Ads,Campaign_12,8031,394,525.7,34,2867.02
2024-12-04,Meta Ads,Campaign_6,7940,213,109.99,13,1211.5
2024-11-08,Google Ads,Campaign_22,7896,356,284.6,28,453.8
2024-10-23,Meta Ads,Campaign_30,8043,406,584.13,71,8513.86
2024-05-07,Google Ads,Campaign_30,7899,410,829.99,53,6058.07
2024-01-25,Google Ads,Campaign_17,8054,325,155.78,55,3233.6
2024-03-24,Google Ads,Campaign_21,8052,444,417.98,50,2185.03
2024-04-24,Google Ads,Campaign_7,7955,356,759.98,49,3002.36
2024-12-30,Meta Ads,Campaign_18,8021,263,369.61,29,1326.5
2024-11-08,Google Ads,Campaign_27,7940,321,468.3,42,783.02
2024-12-20,Meta Ads,Campaign_1,8145,338,696.11,39,3522.41
2024-11-06,Google Ads,Campaign_19,8006,301,632.94,26,1654.78
2024-01-02,Google Ads,Campaign_25,8057,459,537.7,80,4873.15
2024-05-06,Google Ads,Campaign_2,8089,396,963.03,65,5742.03
2024-10-30,Google Ads,Campaign_10,7906,396,982.21,26,1746.19
2024-05-08,Meta Ads,Campaign_1,7871,247,122.1,19,984.57
2024-03-12,Google Ads,Campaign_29,7969,238,582.02,32,2754.32
2024-06-14,Google Ads,Campaign_28,7986,388,745.53,44,3920.02
2024-07-24,Google Ads,Campaign_19,8133,279,331.66,17,683.12
2024-03-31,Google Ads,Campaign_18,7943,230,560.22,31,2740.0
2024-03-05,Meta Ads,Campaign_30,8010,377,942.03,53,1875.48
2024-10-20,Google Ads,Campaign_19,7986,455,625.59,81,8204.02
2024-11-22,Google Ads,Campaign_6,7960,393,327.49,16,1304.89
2024-08-15,Google Ads,Campaign_13,7926,297,200.87,33,3427.53
2024-09-03,Meta Ads,Campaign_5,8067,382,361.5,34,3918.17
2024-09-19,Meta Ads,Campaign_1,7940,469,502.94,69,1998.34
2024-02-28,Meta Ads,Campaign_4,8138,180,161.99,15,1098.61
2024-10-15,Google Ads,Campaign_11,7870,192,283.52,26,1666.96
2024-02-19,Google Ads,Campaign_4,8009,316,450.7,36,2927.39
2024-06-17,Meta Ads,Campaign_24,8063,316,140.48,49,2496.66
2024-01-14,Meta Ads,Campaign_4,8203,409,984.34,31,848.01
2024-10-13,Meta Ads,Campaign_10,7934,286,566.24,40,2665.3
2024-05-29,Google Ads,Campaign_13,7943,259,485.7,36,1097.29
2024-04-01,Google Ads,Campaign_27,8021,350,164.64,20,1513.7
2024-11-17,Google Ads,Campaign_17,7831,262,574.9,19,781.7
2024-03-09,Meta Ads,Campaign_12,7987,355,501.79,15,520.98
2024-06-10,Google Ads,Campaign_16,8005,433,871.47,26,1057.91
2024-11-17,Meta Ads,Campaign_26,8110,314,597.16,51,2883.89
2024-12-20,Google Ads,Campaign_11,8057,253,389.72,26,2712.51
2024-10-07,Meta Ads,Campaign_4,8199,281,218.25,34,515.47
2024-06-23,Meta Ads,Campaign_19,8092,257,327.7,29,2455.72
2024-06-05,Google Ads,Campaign_25,8103,321,526.68,25,2920.33
2024-06-03,Google Ads,Campaign_23,8061,332,633.11,30,2261.6
2024-01-31,Meta Ads,Campaign_5,8094,254,536.1,16,580.76
2024-12-15,Meta Ads,Campaign_15,7918,161,303.44,25,426.45
2024-09-18,Google Ads,Campaign_11,8031,263,190.13,27,2664.67
2024-01-29,Meta Ads,Campaign_1,7917,287,675.77,37,964.51
2024-08-20,Meta Ads,Campaign_12,7939,382,770.74,65,4924.13
2024-01-01,Google Ads,Campaign_6,8127,255,481.79,24,2555.57
2024-03-10,Google Ads,Campaign_4,7914,257,228.46,14,868.26
2024-10-29,Google Ads,Campaign_10,7954,204,390.87,12,612.06
2024-07-13,Google Ads,Campaign_19,7977,197,250.57,32,2643.86
2024-10-05,Meta Ads,Campaign_23,7954,410,547.95,30,3374.72
2024-11-15,Meta Ads,Campaign_24,7996,213,484.3,36,1244.84
2024-09-22,Google Ads,Campaign_17,8013,446,1029.83,45,4810.99
2024-09-16,Meta Ads,Campaign_3,8062,347,567.14,34,2918.46
2024-10-09,Google Ads,Campaign_21,7944,294,308.98,37,1817.55
2024-09-14,Google Ads,Campaign_18,8054,305,162.05,21,433.6
2024-08-10,Google Ads,Campaign_25,8058,174,109.78,7,698.24
2024-10-26,Google Ads,Campaign_28,8048,428,270.06,73,3809.28
2024-01-22,Google Ads,Campaign_17,7994,168,319.78,10,947.97
2024-05-12,Meta Ads,Campaign_1,8127,408,1010.71,17,1087.31
2024-11-09,Google Ads,Campaign_30,8057,274,566.11,44,3388.28
2024-06-19,Meta Ads,Campaign_9,7751,453,296.59,54,2128.28
2024-08-03,Meta Ads,Campaign_21,7969,401,517.52,70,3112.03
2024-12-16,Meta Ads,Campaign_14,8050,329,533.05,17,1167.9
2024-10-16,Google Ads,Campaign_6,7943,344,812.63,50,3667.42
2024-05-14,Meta Ads,Campaign_17,8034,302,323.23,32,1973.2
2024-08-07,Google Ads,Campaign_25,7725,213,349.62,36,2698.54
2024-12-30,Google Ads,Campaign_22,7812,433,943.9,62,2290.61
2024-05-10,Meta Ads,Campaign_22,7940,437,726.32,74,4915.27
2024-12-16,Google Ads,Campaign_8,8040,345,206.97,37,3839.04
2024-04-18,Meta Ads,Campaign_1,7998,296,149.72,49,2266.1
2024-10-15,Google Ads,Campaign_27,8152,437,943.59,24,1914.2
2024-10-06,Meta Ads,Campaign_8,7986,315,346.05,23,565.45
2024-06-04,Google Ads,Campaign_19,8078,346,694.08,39,1704.84
2024-08-06,Google Ads,Campaign_14,8120,471,1095.2,24,1974.11
2024-12-11,Google Ads,Campaign_26,8020,177,393.09,17,584.01
2024-07-14,Google Ads,Campaign_9,7949,256,177.38,26,2362.17
2024-08-08,Google Ads,Campaign_30,7975,388,200.71,68,6310.79
2024-04-26,Meta Ads,Campaign_25,8118,298,706.24,39,3739.95
2024-11-17,Meta Ads,Campaign_30,7999,389,533.35,56,6653.84
2024-03-29,Google Ads,Campaign_10,7972,429,809.3,29,3080.09
2024-09-19,Meta Ads,Campaign_14,8080,385,206.38,16,526.72
2024-05-22,Google Ads,Campaign_10,7986,190,410.66,16,247.92
2024-04-04,Meta Ads,Campaign_6,8028,461,537.14,75,2088.86
2024-07-21,Google Ads,Campaign_13,8028,214,503.71,30,1520.73
2024-01-26,Google Ads,Campaign_29,7853,452,199.71,71,3549.13
2024-04-03,Meta Ads,Campaign_14,7961,218,405.54,16,807.54
2024-01-27,Google Ads,Campaign_9,7983,468,354.89,30,987.19
2024-09-13,Meta Ads,Campaign_24,7806,370,812.32,47,1568.78
2024-04-16,Meta Ads,Campaign_4,7944,416,459.63,39,1217.48
2024-09-29,Meta Ads,Campaign_22,7881,330,617.56,52,4651.68
2024-06-04,Google Ads,Campaign_2,7979,368,623.94,47,3833.16
2024-01-09,Meta Ads,Campaign_9,8132,333,492.54,51,4752.3
2024-02-29,Google Ads,Campaign_17,8019,310,194.72,23,458.63
2024-05-01,Meta Ads,Campaign_27,7962,177,390.78,20,1467.05
2024-06-21,Google Ads,Campaign_21,7850,457,789.46,38,1308.27
2024-10-30,Meta Ads,Campaign_4,8099,443,381.23,77,3763.88
2024-03-04,Google Ads,Campaign_30,7948,288,175.93,36,686.09
2024-08-05,Google Ads,Campaign_10,8033,475,459.17,49,1819.09
2024-10-31,Meta Ads,Campaign_22,8094,212,139.56,10,583.46
2024-12-01,Meta Ads,Campaign_12,8052,465,388.3,63,1899.38
2024-01-28,Google Ads,Campaign_26,8039,180,396.03,31,1997.5
2024-11-22,Meta Ads,Campaign_29,8066,473,1021.91,66,3668.19
2024-07-07,Meta Ads,Campaign_10,7995,240,425.48,23,363.94
2024-12-24,Google Ads,Campaign_27,8156,363,880.9,59,2395.49
2024-08-18,Meta Ads,Campaign_22,7903,443,391.84,62,4709.36
2024-03-13,Meta Ads,Campaign_14,8140,390,969.95,26,1370.26
2024-12-28,Meta Ads,Campaign_29,8023,205,275.18,18,996.25
2024-12-20,Google Ads,Campaign_19,7972,336,303.74,28,1414.14
2024-05-23,Google Ads,Campaign_23,7953,408,972.79,43,4346.91
2024-03-23,Google Ads,Campaign_13,8048,443,880.8,57,4021.19
2024-05-03,Google Ads,Campaign_5,8005,399,231.55,43,1399.32
2024-12-07,Google Ads,Campaign_5,7970,349,714.21,49,5164.59
2024-01-22,Meta Ads,Campaign_20,7901,436,208.37,34,1061.78
2024-08-23,Meta Ads,Campaign_8,8050,245,255.87,14,743.41
2024-05-21,Meta Ads,Campaign_3,7956,441,354.77,26,1300.67
2024-02-19,Meta Ads,Campaign_5,7860,385,306.0,56,2073.48
2024-06-21,Google Ads,Campaign_18,7919,331,159.11,54,6341.69
2024-06-19,Google Ads,Campaign_1,7892,165,251.43,27,1985.31
2024-04-12,Google Ads,Campaign_15,7968,338,695.57,53,2808.71
2024-11-29,Google Ads,Campaign_24,8106,292,591.58,49,3798.48
2024-10-31,Google Ads,Campaign_15,8039,188,294.36,21,2349.66
2024-04-29,Google Ads,Campaign_22,7975,324,511.18,49,5101.87
2024-10-19,Google Ads,Campaign_8,7793,163,202.72,22,1229.67
2024-10-23,Google Ads,Campaign_23,8049,458,415.88,23,1172.14
2024-03-06,Meta Ads,Campaign_9,8056,356,874.82,54,3629.44
2024-10-29,Google Ads,Campaign_29,8114,274,174.04,41,2118.71
2024-07-24,Meta Ads,Campaign_20,8048,252,207.24,16,317.58
2024-01-07,Meta Ads,Campaign_2,7978,423,250.31,52,6183.68
2024-10-27,Meta Ads,Campaign_24,7971,174,421.82,22,1352.6
2024-04-30,Google Ads,Campaign_12,8049,256,499.05,16,1666.74
2024-03-03,Google Ads,Campaign_21,8085,188,461.45,32,2451.82
2024-03-28,Meta Ads,Campaign_20,7857,318,151.15,23,2211.09
2024-10-03,Meta Ads,Campaign_28,8044,330,396.67,53,5446.25
2024-08-04,Google Ads,Campaign_1,7870,335,750.19,50,969.47
2024-04-27,Meta Ads,Campaign_26,7844,262,188.57,36,3027.89
2024-04-26,Meta Ads,Campaign_20,7958,409,882.85,71,2209.73
2024-08-11,Meta Ads,Campaign_14,7992,303,166.34,36,1731.38
2024-12-13,Meta Ads,Campaign_23,7982,473,1101.51,33,595.16
2024-08-09,Google Ads,Campaign_17,7991,297,198.94,38,3092.43
2024-09-23,Google Ads,Campaign_17,7970,409,548.6,42,2305.83
2024-12-29,Meta Ads,Campaign_4,8069,416,372.06,17,644.7
2024-01-24,Google Ads,Campaign_27,8056,235,263.57,15,557.65
2024-03-02,Meta Ads,Campaign_28,7834,353,445.18,24,2725.7
2024-10-19,Meta Ads,Campaign_16,7986,437,545.66,67,4676.8
2024-08-18,Meta Ads,Campaign_16,7964,398,845.89,67,3846.41
2024-05-25,Meta Ads,Campaign_19,8004,475,671.18,22,1385.06
2024-12-07,Google Ads,Campaign_13,7884,381,753.13,54,3539.64
2024-03-26,Google Ads,Campaign_6,7989,338,625.15,28,2190.3
2024-01-15,Meta Ads,Campaign_25,7944,427,585.71,34,3070.76
2024-09-28,Google Ads,Campaign_9,8158,479,819.2,53,1131.72
2024-10-02,Meta Ads,Campaign_12,7874,371,599.1,62,5541.49
2024-08-02,Meta Ads,Campaign_15,7860,199,375.6,24,2156.36
2024-08-23,Meta Ads,Campaign_21,8068,335,535.13,15,252.23
2024-08-10,Google Ads,Campaign_29,7991,275,147.57,27,3043.89
2024-07-01,Google Ads,Campaign_8,8208,195,81.36,31,647.08
2024-08-23,Meta Ads,Campaign_26,8160,433,620.11,71,7212.33
2024-11-28,Meta Ads,Campaign_27,7808,189,422.87,19,2167.91
2024-12-05,Google Ads,Campaign_26,7958,240,132.16,39,4652.01
2024-05-11,Google Ads,Campaign_20,7953,237,113.78,31,2348.18
2024-06-23,Meta Ads,Campaign_23,7948,329,228.19,29,2753.98
2024-05-20,Meta Ads,Campaign_24,8030,279,528.49,48,3659.74
2024-04-20,Google Ads,Campaign_16,8004,398,749.03,53,5314.42
2024-11-05,Google Ads,Campaign_9,7888,298,145.27,49,5128.2
2024-08-01,Google Ads,Campaign_30,7970,295,549.03,41,2669.94
2024-01-13,Meta Ads,Campaign_24,7944,213,102.65,14,471.24
2024-02-12,Meta Ads,Campaign_10,7961,459,507.68,54,6270.94
2024-01-08,Google Ads,Campaign_21,8094,385,482.94,53,2379.21
2024-02-15,Google Ads,Campaign_3,7974,300,222.93,40,3927.49
2024-11-06,Google Ads,Campaign_20,8022,390,885.35,21,591.52
2024-11-02,Google Ads,Campaign_6,8155,283,587.68,20,2017.56
2024-04-28,Google Ads,Campaign_5,7953,420,345.51,70,7898.88
2024-12-19,Meta Ads,Campaign_10,7956,247,119.95,27,1003.13
2024-12-21,Google Ads,Campaign_28,7865,192,279.72,15,980.26
2024-09-12,Meta Ads,Campaign_22,7929,221,296.29,21,1107.11
2024-09-16,Google Ads,Campaign_2,7928,351,733.63,41,4304.5
2024-01-30,Meta Ads,Campaign_29,8088,332,695.94,42,2897.22
2024-02-12,Google Ads,Campaign_9,7949,284,456.04,26,621.26
2024-01-08,Google Ads,Campaign_12,8040,421,551.44,63,4813.27
2024-05-18,Meta Ads,Campaign_20,8152,186,133.49,10,822.11
2024-04-01,Meta Ads,Campaign_23,8141,231,113.7,9,906.54
2024-06-18,Meta Ads,Campaign_22,8042,336,440.65,41,4871.91
2024-05-11,Meta Ads,Campaign_9,8030,420,873.21,69,4564.02
2024-11-01,Meta Ads,Campaign_9,8128,214,381.65,12,991.53
2024-11-09,Google Ads,Campaign_26,8096,415,559.35,39,1895.52
2024-05-21,Google Ads,Campaign_3,8040,162,290.75,20,2197.76
2024-09-29,Google Ads,Campaign_29,8065,446,348.38,71,6009.05
2024-07-30,Google Ads,Campaign_3,8011,325,189.14,33,3837.64
2024-04-22,Google Ads,Campaign_5,8001,442,1030.47,72,4900.59
2024-08-06,Meta Ads,Campaign_26,7885,174,146.42,22,636.1
2024-07-11,Meta Ads,Campaign_2,7967,355,316.04,55,3939.18
2024-01-13,Google Ads,Campaign_5,7990,445,675.86,76,6690.28
2024-07-08,Google Ads,Campaign_2,8251,210,242.95,9,489.6
2024-04-21,Meta Ads,Campaign_23,7871,342,680.62,16,1390.69
2024-06-18,Meta Ads,Campaign_13,7939,216,413.5,25,987.46
2024-01-01,Meta Ads,Campaign_21,8077,173,150.1,20,2013.53
2024-04-08,Meta Ads,Campaign_27,8098,372,365.46,29,2106.6
2024-12-29,Google Ads,Campaign_3,8067,162,249.98,24,2334.25
2024-12-17,Meta Ads,Campaign_21,8014,356,265.2,41,4645.54
2024-04-19,Google Ads,Campaign_9,8016,230,271.93,34,985.94
2024-03-22,Google Ads,Campaign_26,8179,291,562.55,17,940.61
2024-07-31,Google Ads,Campaign_21,8168,255,544.01,19,899.13
2024-09-20,Meta Ads,Campaign_30,8087,337,290.68,23,1259.26
2024-03-26,Meta Ads,Campaign_26,8017,348,365.82,26,1262.76
2024-04-17,Meta Ads,Campaign_23,7837,402,944.78,44,4738.81
2024-10-26,Meta Ads,Campaign_23,7999,210,99.87,18,1912.67
2024-08-19,Meta Ads,Campaign_19,8053,385,494.73,26,1343.92
2024-10-08,Meta Ads,Campaign_21,8098,286,673.62,49,5430.84
2024-02-18,Meta Ads,Campaign_17,7975,266,470.93,16,818.95
2024-08-07,Google Ads,Campaign_6,8141,164,209.13,22,1875.32
2024-09-27,Meta Ads,Campaign_2,8035,211,470.21,12,297.08
2024-08-19,Google Ads,Campaign_19,7994,264,124.22,32,2950.15
2024-11-28,Google Ads,Campaign_8,7985,259,246.98,14,247.49
2024-01-28,Google Ads,Campaign_12,8092,389,459.17,46,2698.58
2024-08-16,Meta Ads,Campaign_4,7930,359,742.38,38,3599.76
2024-04-09,Meta Ads,Campaign_2,8018,170,90.34,9,912.46
2024-09-13,Meta Ads,Campaign_12,8175,432,334.2,69,6083.58
2024-04-09,Google Ads,Campaign_15,7981,220,235.97,26,1407.21
2024-05-05,Meta Ads,Campaign_2,8113,188,209.44,17,1677.17
2024-12-07,Meta Ads,Campaign_4,8058,442,848.09,47,2201.71
2024-12-17,Google Ads,Campaign_9,8121,293,172.77,21,512.49
2024-05-10,Google Ads,Campaign_2,8115,233,399.36,31,472.12
2024-06-24,Google Ads,Campaign_26,8026,350,233.51,44,1721.12
2024-10-18,Google Ads,Campaign_22,8057,328,799.7,25,1237.12
2024-02-01,Meta Ads,Campaign_25,7915,375,308.3,51,5267.75
2024-07-18,Meta Ads,Campaign_22,7990,160,168.75,17,1114.76
2024-03-04,Meta Ads,Campaign_16,7889,164,290.53,25,1005.69
2024-05-17,Google Ads,Campaign_27,7783,211,281.96,12,548.53
2024-01-13,Meta Ads,Campaign_24,7957,306,597.55,25,1454.9
2024-10-26,Meta Ads,Campaign_30,7900,449,824.66,57,4950.08
2024-07-14,Meta Ads,Campaign_15,7881,194,401.28,27,889.09
2024-02-03,Google Ads,Campaign_5,7977,373,612.4,21,2432.97
2024-11-22,Google Ads,Campaign_16,7984,325,704.47,46,5090.17
2024-06-12,Google Ads,Campaign_28,8082,369,519.36,15,1028.22
2024-01-17,Google Ads,Campaign_23,8001,191,116.74,15,1121.68
2024-09-16,Meta Ads,Campaign_13,7917,179,99.01,31,1502.1
2024-01-22,Meta Ads,Campaign_29,8077,298,268.21,19,1085.67
2024-11-05,Google Ads,Campaign_21,7924,168,278.43,28,2682.46
2024-02-24,Meta Ads,Campaign_12,7913,448,954.76,72,6315.43
2024-03-09,Meta Ads,Campaign_25,7950,377,332.93,34,2200.69
2024-08-02,Meta Ads,Campaign_11,8065,270,485.41,16,521.21
2024-12-05,Meta Ads,Campaign_5,8138,308,548.43,38,3998.73
2024-05-20,Meta Ads,Campaign_14,7996,177,224.6,15,1496.78
2024-03-23,Google Ads,Campaign_19,8052,286,307.21,31,987.72
2024-05-09,Google Ads,Campaign_30,7890,350,212.63,39,2462.22
2024-02-08,Meta Ads,Campaign_29,7975,210,251.47,15,1382.91
2024-06-21,Google Ads,Campaign_6,8011,462,896.53,44,3646.11
2024-06-26,Meta Ads,Campaign_20,8052,260,228.74,15,863.68
2024-02-19,Meta Ads,Campaign_25,7912,392,345.69,41,635.56
2024-05-09,Google Ads,Campaign_25,8026,311,746.33,46,2751.64
2024-11-06,Meta Ads,Campaign_2,7970,264,148.06,11,255.09
2024-10-14,Google Ads,Campaign_13,7942,474,823.15,35,584.53
2024-05-31,Google Ads,Campaign_7,7888,253,583.1,39,1614.71
2024-08-11,Google Ads,Campaign_23,7919,442,857.89,54,3487.21
2024-04-28,Meta Ads,Campaign_22,7932,420,760.44,67,7760.25
2024-08-30,Google Ads,Campaign_5,7994,411,363.27,18,1911.91
2024-02-16,Meta Ads,Campaign_9,8221,283,143.91,47,4218.16
2024-03-21,Meta Ads,Campaign_1,7965,290,151.96,46,4086.53
2024-06-12,Google Ads,Campaign_28,7918,473,384.1,24,1305.9
2024-05-17,Meta Ads,Campaign_27,7922,340,824.18,16,1220.46
2024-01-28,Meta Ads,Campaign_16,7893,176,318.42,13,728.43
2024-02-29,Meta Ads,Campaign_14,8018,300,130.32,23,1942.19
2024-08-02,Meta Ads,Campaign_13,8080,433,310.22,28,1711.3
2024-08-23,Google Ads,Campaign_30,8065,240,241.41,31,2635.23
